obs,doy,date,time,air_temp,ES_1,ES_10,ES_11,ES_12,ES_3,ES_4,ES_5,ES_6,ES_8,avg_1t,avg_1tm,sub_t
1352,200,2023-07-19,7:00:00,17.21,21.30625,20.97225,21.091,21.139,21.091,21.11525,20.805,21.2345,21.04375,21.10321875,20.97225,-0.13096875
1353,200,2023-07-19,8:00:00,17.82333333,21.47325,20.996,21.163,21.354,21.2105,21.47325,20.9485,21.47325,21.54475,21.3300625,20.996,-0.3340625
1354,200,2023-07-19,9:00:00,18.56833333,21.56875,21.09125,21.18675,21.47325,21.40175,21.68825,21.25825,21.68825,21.7835,21.50609375,21.09125,-0.41484375
1355,200,2023-07-19,10:00:00,18.935,21.54475,21.33,21.545,21.4255,21.6165,21.68825,21.54475,21.68825,21.8075,21.6075625,21.33,-0.2775625
1356,200,2023-07-19,11:00:00,19.705,21.42575,21.44925,21.59275,21.40175,21.54475,21.73575,21.54475,21.6405,21.71175,21.57471875,21.44925,-0.12546875
1357,200,2023-07-19,12:00:00,20.15333333,21.66425,21.66425,21.92675,21.97475,21.975,22.238,22.16625,22.262,22.238,22.055625,21.66425,-0.391375
1358,200,2023-07-19,13:00:00,17.115,21.6165,21.712,22.02225,21.66425,21.903,22.07025,22.07025,21.99875,21.903,21.90603125,21.712,-0.19403125
1359,200,2023-07-19,14:00:00,18.38333333,21.47325,21.64025,21.95075,21.54475,21.83125,21.879,21.8075,21.73575,21.49725,21.7149375,21.64025,-0.0746875
1360,200,2023-07-19,15:00:00,19.78833333,22.3095,22.094,22.8365,21.903,22.549,22.118,22.66875,21.97475,22.14225,22.31271875,22.094,-0.21871875
1361,200,2023-07-19,16:00:00,20.76666667,22.166,22.16575,22.8845,21.92675,22.64475,22.28525,22.88425,22.0225,22.046,22.3575,22.16575,-0.19175
1362,200,2023-07-19,17:00:00,20.53166667,22.07025,22.621,22.90825,21.951,22.621,22.333,22.7645,21.879,21.9985,22.3156875,22.621,0.3053125
1363,200,2023-07-19,18:00:00,19.36166667,21.83125,22.42925,22.453,21.927,22.2855,22.19,22.23775,21.8075,21.78375,22.06446875,22.42925,0.36478125
1364,200,2023-07-19,19:00:00,18.315,21.7595,22.166,22.118,21.97475,22.07,22.046,21.9985,21.712,21.664,21.91784375,22.166,0.24815625
1365,200,2023-07-19,20:00:00,17.53166667,21.736,22.118,21.9985,21.85525,22.02225,21.97475,21.951,21.664,21.569,21.84634375,22.118,0.27165625
1366,200,2023-07-19,21:00:00,16.445,21.736,22.094,21.879,21.76,21.97475,21.951,21.83125,21.664,21.497,21.786625,22.094,0.307375
1367,200,2023-07-19,22:00:00,15.895,21.5925,21.9985,21.712,21.688,21.83125,21.83125,21.712,21.59275,21.378,21.66721875,21.9985,0.33128125
1368,200,2023-07-19,23:00:00,15.77166667,21.4255,21.85525,21.56875,21.6165,21.688,21.76,21.59275,21.545,21.282,21.5598125,21.85525,0.2954375
1369,201,2023-07-20,0:00:00,15.56333333,21.378,21.736,21.521,21.545,21.64025,21.76,21.521,21.497,21.0675,21.49121875,21.736,0.24478125
1370,201,2023-07-20,1:00:00,15.23166667,21.33,21.64025,21.497,21.4255,21.664,21.68825,21.4255,21.40175,20.92475,21.41959375,21.64025,0.22065625
1371,201,2023-07-20,2:00:00,15.13333333,21.25825,21.521,21.473,21.306,21.59275,21.545,21.378,21.306,20.853,21.339,21.521,0.182
1372,201,2023-07-20,3:00:00,15.37477477,21.139,21.44925,21.40175,21.282,21.569,21.545,21.282,21.282,20.71,21.27634375,21.44925,0.17290625
1373,201,2023-07-20,4:00:00,15.42,21.091,21.306,21.33,21.282,21.473,21.497,21.2345,21.21075,20.7575,21.23446875,21.306,0.07153125
1374,201,2023-07-20,5:00:00,15.44081633,21.091,21.2345,21.282,21.2345,21.473,21.473,21.187,21.187,20.68625,21.20171875,21.2345,0.03278125
1375,201,2023-07-20,6:00:00,15.47166667,21.0435,21.139,21.187,21.187,21.4255,21.473,21.139,21.163,20.73375,21.16896875,21.139,-0.02996875
1376,201,2023-07-20,7:00:00,15.64333333,21.01975,21.091,21.21075,21.187,21.378,21.473,21.187,21.139,20.80525,21.17496875,21.091,-0.08396875
1377,201,2023-07-20,8:00:00,15.26833333,21.139,21.0435,21.33,21.33,21.44925,21.545,21.21075,21.21075,20.92475,21.2674375,21.0435,-0.2239375
1378,201,2023-07-20,9:00:00,15.22166667,20.996,20.996,21.25825,21.282,21.378,21.497,21.187,21.187,20.901,21.21078125,20.996,-0.21478125
1379,201,2023-07-20,10:00:00,15.57666667,21.115,21.01975,21.306,21.23475,21.4495,21.52075,21.306,21.35375,20.9725,21.28228125,21.01975,-0.26253125
1380,201,2023-07-20,11:00:00,15.425,21.163,21.115,21.47325,21.4255,21.56875,21.712,21.5925,21.5685,21.2105,21.46425,21.115,-0.34925
1381,201,2023-07-20,12:00:00,14.50833333,21.23425,21.25825,21.545,21.903,21.75975,21.97475,21.712,21.78375,21.37775,21.66128125,21.25825,-0.40303125
1382,201,2023-07-20,13:00:00,14.41,21.0435,21.187,21.44925,21.569,21.569,21.83125,21.4495,21.569,21.115,21.4494375,21.187,-0.2624375
1383,201,2023-07-20,14:00:00,14.38666667,20.996,21.187,21.40175,21.497,21.545,21.75975,21.33,21.473,21.01975,21.37778125,21.187,-0.19078125
1384,201,2023-07-20,15:00:00,14.715,21.0675,21.187,21.44925,21.49725,21.54475,21.712,21.28225,21.44925,21.0435,21.38071875,21.187,-0.19371875
1385,201,2023-07-20,16:00:00,16.22166667,20.9485,21.091,21.378,21.378,21.44925,21.569,21.115,21.378,20.97225,21.2735,21.091,-0.1825
1386,201,2023-07-20,17:00:00,17.54333333,21.04375,21.18675,21.4495,21.354,21.75975,21.545,21.40175,21.33,20.97225,21.357,21.18675,-0.17025
1387,201,2023-07-20,18:00:00,17.89666667,21.139,21.40175,21.42575,21.2345,21.83125,21.44925,21.497,21.163,20.80525,21.318125,21.40175,0.083625
1388,201,2023-07-20,19:00:00,16.415,21.01975,21.33,21.2345,21.139,21.5925,21.354,21.2585,21.091,20.6385,21.16596875,21.33,0.16403125
1389,201,2023-07-20,20:00:00,14.44166667,20.877,21.21075,21.06725,21.091,21.33,21.282,21.0435,20.9485,20.424,21.00790625,21.21075,0.20284375
1390,201,2023-07-20,21:00:00,13.46666667,20.68625,21.06725,20.90075,20.996,21.16275,21.187,20.82925,20.901,20.3765,20.8799375,21.06725,0.1873125
1391,201,2023-07-20,22:00:00,13.295,20.567,20.92475,20.805,20.87675,20.92475,21.187,20.6625,20.877,20.30525,20.77565625,20.92475,0.14909375
1392,201,2023-07-20,23:00:00,13.13666667,20.543,20.7575,20.71,20.805,20.901,21.0435,20.615,20.805,20.234,20.7070625,20.7575,0.0504375
1393,202,2023-07-21,0:00:00,13.055,20.49525,20.6625,20.68625,20.71,20.805,20.996,20.615,20.7575,20.186,20.656375,20.6625,0.006125
1394,202,2023-07-21,1:00:00,12.48666667,20.40025,20.543,20.71,20.615,20.805,20.877,20.615,20.71,20.138,20.60878125,20.543,-0.06578125
1395,202,2023-07-21,2:00:00,12.52,20.30525,20.4715,20.63875,20.543,20.68625,20.805,20.543,20.615,20.0905,20.52834375,20.4715,-0.05684375
1396,202,2023-07-21,3:00:00,12.42342342,20.21,20.40025,20.49525,20.44775,20.68625,20.7575,20.519,20.615,19.97175,20.4628125,20.40025,-0.0625625
1397,202,2023-07-21,4:00:00,12.08833333,20.11425,20.30525,20.40025,20.35275,20.615,20.71,20.44775,20.519,19.87675,20.37946875,20.30525,-0.07421875
1398,202,2023-07-21,5:00:00,13.04333333,20.11425,20.234,20.424,20.25775,20.615,20.68625,20.40025,20.519,19.9005,20.364625,20.234,-0.130625
1399,202,2023-07-21,6:00:00,15.55833333,20.138,20.162,20.424,20.329,20.591,20.68625,20.35275,20.567,20.06675,20.39434375,20.162,-0.23234375
1400,202,2023-07-21,7:00:00,17.38166667,20.28125,20.138,20.329,20.6385,20.567,20.9245,20.35275,20.87675,20.4005,20.54628125,20.138,-0.40828125
1401,202,2023-07-21,8:00:00,19.26166667,20.51925,20.138,20.40025,21.01975,20.591,21.18675,20.51925,21.354,21.01975,20.82625,20.138,-0.68825
1402,202,2023-07-21,9:00:00,20.75166667,20.877,20.138,20.591,21.4015,20.9005,21.61675,21.35375,21.85525,21.7595,21.29440625,20.138,-1.15640625
1403,202,2023-07-21,10:00:00,22.255,20.877,20.162,20.853,21.6405,21.28225,21.99825,21.75975,22.35725,22.453,21.652625,20.162,-1.490625
1404,202,2023-07-21,11:00:00,23.03166667,21.28225,20.3765,20.97225,22.16575,21.64025,22.18975,21.9985,22.549,23.5085,22.03828125,20.3765,-1.66178125
1405,202,2023-07-21,12:00:00,21.76333333,22.09425,20.7575,21.44925,22.66875,22.04625,22.59675,22.50125,22.47725,23.98975,22.4779375,20.7575,-1.7204375
1406,202,2023-07-21,13:00:00,21.78833333,22.93225,21.378,21.497,22.14225,21.6645,21.712,21.784,22.1185,24.038,22.2360625,21.378,-0.8580625
1407,202,2023-07-21,14:00:00,21.86166667,23.196,21.6165,21.6885,22.4055,21.8315,21.545,21.76,21.49725,23.8215,22.21815625,21.6165,-0.60165625
1408,202,2023-07-21,15:00:00,21.20666667,23.052,22.118,22.8125,21.4495,22.14275,21.66425,21.688,21.25825,23.22,22.16090625,22.118,-0.04290625
1409,202,2023-07-21,16:00:00,22.28666667,22.98,21.7835,22.14175,22.26175,21.927,22.0705,21.64025,21.2585,23.34,22.20246875,21.7835,-0.41896875
1410,202,2023-07-21,17:00:00,22.38,23.124,22.3095,22.62075,22.645,22.21375,21.83125,21.8315,21.40175,22.90875,22.32209375,22.3095,-0.01259375
1411,202,2023-07-21,18:00:00,20.31,22.836,21.97475,22.66875,22.6925,21.95075,21.95075,21.73575,21.75975,21.54475,22.142375,21.97475,-0.167625
1412,202,2023-07-21,19:00:00,18.67666667,22.7645,22.02225,21.92675,22.453,22.0705,22.0225,21.688,21.521,21.521,21.99590625,22.02225,0.02634375
1413,202,2023-07-21,20:00:00,17.56166667,22.59675,21.97475,21.83125,22.357,22.142,22.14225,21.951,21.545,21.35375,21.989875,21.97475,-0.015125
1414,202,2023-07-21,21:00:00,17.05666667,22.118,21.97475,21.712,22.33325,22.166,22.142,21.951,21.569,21.521,21.93903125,21.97475,0.03571875
1415,202,2023-07-21,22:00:00,15.91166667,21.879,21.951,22.094,22.166,22.02225,22.04625,21.879,21.59275,21.80775,21.935875,21.951,0.015125
1416,202,2023-07-21,23:00:00,15.65166667,21.6165,21.951,22.02225,22.02225,21.879,21.903,21.83125,21.545,21.66425,21.8104375,21.951,0.1405625
1417,203,2023-07-22,0:00:00,15.02333333,21.4255,21.927,21.879,21.879,21.736,21.8075,21.712,21.44925,21.879,21.72090625,21.927,0.20609375
1418,203,2023-07-22,1:00:00,14.41,21.282,21.8075,21.712,21.712,21.6165,21.64025,21.64025,21.378,21.8075,21.5985625,21.8075,0.2089375
1419,203,2023-07-22,2:00:00,14.01666667,21.33,21.66425,21.56875,21.56875,21.4255,21.545,21.569,21.378,21.68825,21.50915625,21.66425,0.15509375
1420,203,2023-07-22,3:00:00,13.64036697,21.33,21.521,21.4255,21.4255,21.28225,21.33,21.473,21.378,21.33,21.37178125,21.521,0.14921875
1421,203,2023-07-22,4:00:00,13.335,21.163,21.40175,21.282,21.21075,21.139,21.25825,21.354,21.33,21.187,21.2405,21.40175,0.16125
1422,203,2023-07-22,5:00:00,14.15833333,21.01975,21.25825,21.163,21.115,21.01975,21.115,21.282,21.25825,21.0675,21.13003125,21.25825,0.12821875
1423,203,2023-07-22,6:00:00,15.93833333,20.901,21.163,21.091,21.01975,20.9485,21.091,21.25825,21.282,20.829,21.0525625,21.163,0.1104375
1424,203,2023-07-22,7:00:00,17.94833333,21.0435,21.091,21.06725,21.2345,20.92475,21.30625,21.187,21.521,21.0915,21.17196875,21.091,-0.08096875
1425,203,2023-07-22,8:00:00,19.77666667,21.28225,21.06725,20.996,21.4495,20.996,21.56875,21.33,21.903,21.736,21.4076875,21.06725,-0.3404375
1426,203,2023-07-22,9:00:00,21.405,21.54475,20.996,21.35375,21.73575,21.4255,21.903,21.99875,22.38125,22.35725,21.8375,20.996,-0.8415
1427,203,2023-07-22,10:00:00,22.70833333,21.879,21.09125,21.97475,22.0225,21.9985,22.2855,22.597,22.7405,22.88425,22.29775,21.09125,-1.2065
1428,203,2023-07-22,11:00:00,23.65833333,22.14225,21.4255,22.573,22.62075,22.9565,22.66875,22.86,23.028,23.124,22.74665625,21.4255,-1.32115625
1429,203,2023-07-22,12:00:00,24.27833333,22.7165,21.736,23.43675,23.244,23.94175,23.3645,23.65275,23.196,23.196,23.34353125,21.736,-1.60753125
1430,203,2023-07-22,13:00:00,23.96333333,23.028,22.2855,24.01375,23.292,24.44825,23.62875,24.15825,23.1,23.004,23.584125,22.2855,-1.298625
1431,203,2023-07-22,14:00:00,24.21166667,23.5085,22.7885,24.3275,23.5325,24.81075,23.196,24.183,22.19,22.8125,23.57009375,22.7885,-0.78159375
1432,203,2023-07-22,15:00:00,21.25,23.701,22.90825,23.91775,24.13425,24.352,23.172,23.07625,21.7835,22.81225,23.368625,22.90825,-0.460375
1433,203,2023-07-22,16:00:00,18.26166667,23.46025,22.453,23.31625,24.1825,23.29225,23.268,22.8125,21.54475,23.67675,23.19415625,22.453,-0.74115625
1434,203,2023-07-22,17:00:00,18.95333333,23.364,22.477,23.22,23.845,23.436,23.292,22.597,21.44925,23.22,23.05290625,22.477,-0.57590625
1435,203,2023-07-22,18:00:00,19.14666667,23.412,23.004,23.124,23.773,23.292,23.244,22.477,21.92675,22.66875,22.9896875,23.004,0.0143125
1436,203,2023-07-22,19:00:00,18.64333333,23.196,23.004,22.98,23.55675,23.028,23.22,22.429,22.2615,22.381,22.88153125,23.004,0.12246875
1437,203,2023-07-22,20:00:00,17.57166667,23.1,23.004,22.956,23.436,22.956,23.172,22.549,22.214,22.381,22.8455,23.004,0.1585
1438,203,2023-07-22,21:00:00,16.40166667,23.004,23.004,22.812,23.244,22.98,23.124,22.621,22.238,22.18975,22.77659375,23.004,0.22740625
1439,203,2023-07-22,22:00:00,15.695,22.7645,22.884,22.7165,23.1,22.956,23.028,22.573,22.26175,21.951,22.66884375,22.884,0.21515625
1440,203,2023-07-22,23:00:00,15.50833333,22.453,22.78825,22.597,22.932,22.86,22.932,22.477,22.142,21.8315,22.5280625,22.78825,0.2601875
1441,204,2023-07-23,0:00:00,15.045,22.381,22.645,22.453,22.7645,22.693,22.78825,22.405,22.046,21.736,22.40834375,22.645,0.23665625
1442,204,2023-07-23,1:00:00,14.855,22.333,22.549,22.357,22.573,22.501,22.669,22.30925,22.046,21.44925,22.2796875,22.549,0.2693125
1443,204,2023-07-23,2:00:00,14.71142857,22.2855,22.405,22.166,22.405,22.333,22.525,22.214,21.9985,21.497,22.178,22.405,0.227
1444,204,2023-07-23,3:00:00,14.59666667,22.142,22.2855,22.046,22.26175,22.26175,22.405,22.07,21.903,21.6165,22.08825,22.2855,0.19725
1445,204,2023-07-23,4:00:00,14.40666667,21.95075,22.19,21.9985,22.118,22.214,22.2855,21.9985,21.855,21.664,22.01053125,22.19,0.17946875
1446,204,2023-07-23,5:00:00,14.67,21.83125,22.094,21.927,21.97475,22.118,22.214,21.927,21.78375,21.521,21.91209375,22.094,0.18190625
1447,204,2023-07-23,6:00:00,15.95166667,21.76,21.9985,21.855,21.903,22.046,22.214,21.855,21.78375,21.44925,21.85825,21.9985,0.14025
1448,204,2023-07-23,7:00:00,17.68,21.9745,21.855,21.8075,22.09425,22.046,22.35725,21.8075,22.09425,21.712,21.98665625,21.855,-0.13165625
1449,204,2023-07-23,8:00:00,19.51166667,22.142,21.855,21.76,22.453,22.02225,22.66875,21.78375,22.477,22.18975,22.1870625,21.855,-0.3320625
1450,204,2023-07-23,9:00:00,21.41666667,22.33325,21.78375,21.95075,22.74075,22.33325,22.956,22.38125,22.90825,22.8125,22.552,21.78375,-0.76825
1451,204,2023-07-23,10:00:00,22.38166667,22.549,21.92675,22.40525,23.22,22.98025,23.196,22.74075,23.196,23.50825,22.9744375,21.92675,-1.0476875
1452,204,2023-07-23,11:00:00,23.24,22.7645,22.214,22.7405,23.196,23.316,23.34025,22.66875,23.1,23.58075,23.08834375,22.214,-0.87434375
1453,204,2023-07-23,12:00:00,23.64,22.86,22.381,23.124,23.82125,23.9175,23.966,22.8125,23.052,23.79725,23.4188125,22.381,-1.0378125
1454,204,2023-07-23,13:00:00,24.35666667,23.148,22.83625,23.36425,23.677,24.08625,23.36425,22.8125,22.9805,24.2065,23.45490625,22.83625,-0.61865625
1455,204,2023-07-23,14:00:00,24.46,23.65275,23.124,23.749,23.966,24.593,23.70075,23.22,22.57275,24.18225,23.7045625,23.124,-0.5805625
1456,204,2023-07-23,15:00:00,24.31833333,23.96575,23.292,23.797,24.01375,24.883,23.797,23.36425,22.2855,24.327,23.80415625,23.292,-0.51215625
1457,204,2023-07-23,16:00:00,23.66833333,24.062,23.34,23.701,24.23075,24.66525,23.9415,23.364,22.166,24.2065,23.792125,23.34,-0.452125
1458,204,2023-07-23,17:00:00,23.105,23.98975,23.43625,23.58075,24.3995,24.569,23.629,23.004,22.07,23.96575,23.65096875,23.43625,-0.21471875
1459,204,2023-07-23,18:00:00,22.295,23.773,23.701,23.292,24.2065,23.8935,23.581,22.78825,22.046,23.60475,23.398125,23.701,0.302875
1460,204,2023-07-23,19:00:00,19.69166667,23.581,23.82125,23.124,23.99,23.653,23.436,22.7645,22.118,23.46,23.2658125,23.82125,0.5554375
1461,204,2023-07-23,20:00:00,17.12166667,23.48425,23.797,23.076,23.773,23.34,23.58075,22.908,22.2615,23.196,23.2024375,23.797,0.5945625
1462,204,2023-07-23,21:00:00,16.27833333,23.412,23.653,22.86,23.629,23.1,23.364,22.7645,22.333,22.81225,23.03434375,23.653,0.61865625
1463,204,2023-07-23,22:00:00,15.67333333,23.364,23.46,22.74075,23.412,23.076,23.388,22.717,22.30925,22.693,22.9625,23.46,0.4975
1464,204,2023-07-23,23:00:00,15.48333333,23.22,23.34,22.7645,23.268,23.1,23.244,22.645,22.238,22.621,22.8875625,23.34,0.4524375
1465,205,2023-07-24,0:00:00,15.89333333,23.052,23.196,22.645,23.052,23.076,23.124,22.621,22.238,22.453,22.782625,23.196,0.413375
1466,205,2023-07-24,1:00:00,15.975,22.932,23.076,22.525,22.884,22.884,22.956,22.525,22.214,22.238,22.64475,23.076,0.43125
1467,205,2023-07-24,2:00:00,15.55166667,22.812,22.956,22.501,22.7645,22.74075,22.836,22.477,22.142,22.142,22.55190625,22.956,0.40409375
1468,205,2023-07-24,3:00:00,15.25,22.693,22.836,22.477,22.621,22.597,22.74075,22.429,22.142,22.142,22.48021875,22.836,0.35578125
1469,205,2023-07-24,4:00:00,15.8025,22.573,22.74075,22.429,22.477,22.501,22.621,22.30925,22.094,22.0225,22.37834375,22.74075,0.36240625
1470,205,2023-07-24,5:00:00,16.32,22.501,22.621,22.333,22.429,22.429,22.525,22.238,22.046,21.879,22.2975,22.621,0.3235
1471,205,2023-07-24,6:00:00,16.935,22.429,22.597,22.2855,22.429,22.429,22.549,22.214,22.094,21.9985,22.3035,22.597,0.2935
1472,205,2023-07-24,7:00:00,17.845,22.405,22.573,22.333,22.549,22.477,22.597,22.238,22.23775,22.23775,22.3843125,22.573,0.1886875
1473,205,2023-07-24,8:00:00,19.21333333,22.645,22.525,22.333,22.7885,22.501,22.86025,22.33325,22.62075,22.525,22.57584375,22.525,-0.05084375
1474,205,2023-07-24,9:00:00,20.77,22.836,22.525,22.405,23.052,22.71675,23.148,22.64475,23.052,23.076,22.8663125,22.525,-0.3413125
1475,205,2023-07-24,10:00:00,21.885,22.956,22.621,22.83625,23.316,23.29225,23.46025,23.076,23.46025,23.677,23.25925,22.621,-0.63825
1476,205,2023-07-24,11:00:00,22.99,23.292,22.81225,23.268,23.725,23.9655,23.797,23.364,23.677,24.2065,23.661875,22.81225,-0.849625
1477,205,2023-07-24,12:00:00,23.66666667,23.773,23.124,23.94175,24.038,24.52025,24.01375,23.53275,23.70075,24.3755,23.98696875,23.124,-0.86296875
1478,205,2023-07-24,13:00:00,24.47833333,24.086,23.50825,24.20675,24.255,24.448,23.942,23.53275,23.60475,24.8105,24.11071875,23.50825,-0.60246875
1479,205,2023-07-24,14:00:00,24.72166667,24.32725,24.038,24.062,24.2065,24.66525,23.8935,23.31625,23.196,24.97975,24.0808125,24.038,-0.0428125
1480,205,2023-07-24,15:00:00,25.10833333,24.8105,23.99,24.3755,24.39975,24.8345,24.11,23.60475,23.076,25.101,24.289,23.99,-0.299
1481,205,2023-07-24,16:00:00,24.87,24.8105,23.94175,24.42375,24.448,24.6655,24.25475,23.55675,22.932,25.0765,24.27096875,23.94175,-0.32921875
1482,205,2023-07-24,17:00:00,24.15666667,24.81075,23.966,24.327,24.76225,24.54475,24.158,23.34,22.74075,24.81075,24.18678125,23.966,-0.22078125
1483,205,2023-07-24,18:00:00,23.15333333,24.76225,24.11025,24.23075,24.738,24.327,24.086,23.268,22.717,24.424,24.069125,24.11025,0.041125
1484,205,2023-07-24,19:00:00,21.725,24.593,24.327,24.038,24.54475,24.01375,24.014,23.1,22.717,23.98975,23.87628125,24.327,0.45071875
1485,205,2023-07-24,20:00:00,19.56166667,24.448,24.351,23.98975,24.32725,23.701,23.725,23.4365,22.717,23.725,23.7586875,24.351,0.5923125
1486,205,2023-07-24,21:00:00,18.16666667,24.37525,24.23075,23.797,24.11,23.677,23.8455,23.701,22.645,23.94175,23.7615625,24.23075,0.4691875
1487,205,2023-07-24,22:00:00,17.95833333,24.27875,24.086,23.749,23.9175,23.629,23.821,23.5325,22.884,23.773,23.69809375,24.086,0.38790625
1488,205,2023-07-24,23:00:00,16.30666667,24.062,23.966,23.677,23.725,23.605,23.677,23.388,22.908,23.58075,23.57784375,23.966,0.38815625
1489,206,2023-07-25,0:00:00,15.35833333,23.86925,23.821,23.5325,23.58075,23.58075,23.48425,23.292,22.836,23.268,23.4304375,23.821,0.3905625
1490,206,2023-07-25,1:00:00,15.46,23.629,23.701,23.412,23.388,23.34,23.316,23.196,22.812,22.932,23.253125,23.701,0.447875
1491,206,2023-07-25,2:00:00,14.96835443,23.436,23.55675,23.22,23.172,23.124,23.124,23.076,22.74075,22.7885,23.08515625,23.55675,0.47159375
1492,206,2023-07-25,3:00:00,15.06833333,23.268,23.436,23.1,23.028,22.932,22.932,22.98,22.693,22.549,22.93525,23.436,0.50075
1493,206,2023-07-25,4:00:00,14.85166667,23.1,23.316,22.98,22.908,22.78825,22.86,22.884,22.573,22.166,22.78240625,23.316,0.53359375
1494,206,2023-07-25,5:00:00,15.04666667,22.956,23.172,22.812,22.74075,22.669,22.7645,22.812,22.501,22.046,22.66265625,23.172,0.50934375
1495,206,2023-07-25,6:00:00,16.58333333,22.86,23.028,22.717,22.717,22.597,22.717,22.717,22.501,21.9985,22.6030625,23.028,0.4249375
1496,206,2023-07-25,7:00:00,18.26666667,22.932,22.98,22.717,22.7885,22.597,22.7645,22.693,22.71675,22.23775,22.6808125,22.98,0.2991875
1497,206,2023-07-25,8:00:00,20.31166667,22.932,22.908,22.693,22.956,22.693,23.004,22.7645,23.028,22.69275,22.84540625,22.908,0.06259375
1498,206,2023-07-25,9:00:00,22.04333333,23.196,22.908,22.74075,23.196,22.98,23.43625,23.244,23.5325,23.36425,23.21121875,22.908,-0.30321875
1499,206,2023-07-25,10:00:00,23.61166667,23.292,23.076,23.1,23.412,23.43625,23.701,23.605,23.86925,23.653,23.5085625,23.076,-0.4325625
1500,206,2023-07-25,11:00:00,24.89333333,23.22025,23.412,23.5325,23.70075,23.8935,23.99,23.8935,24.2065,23.86925,23.78828125,23.412,-0.37628125
1501,206,2023-07-25,12:00:00,26.3,23.749,23.797,24.062,23.9655,24.49625,24.23075,24.303,24.424,24.014,24.1555625,23.797,-0.3585625
1502,206,2023-07-25,13:00:00,27.10666667,24.35125,24.062,24.593,24.42375,25.24625,24.71375,24.738,24.5205,24.086,24.5840625,24.062,-0.5220625
1503,206,2023-07-25,14:00:00,27.645,24.762,24.1825,24.56875,24.73775,25.17375,24.2065,24.859,23.82125,23.9175,24.5058125,24.1825,-0.3233125
1504,206,2023-07-25,15:00:00,28.045,25.004,24.1825,24.52025,24.93125,25.0525,24.27875,24.859,23.653,23.79725,24.512,24.1825,-0.3295
1505,206,2023-07-25,16:00:00,28.45166667,24.93125,24.23075,24.76225,25.24625,25.34325,24.4965,24.6655,23.38825,24.08625,24.6149375,24.23075,-0.3841875
1506,206,2023-07-25,17:00:00,28.08666667,24.64125,24.23075,24.52025,25.513,24.5205,24.85875,24.303,23.581,24.54475,24.5603125,24.23075,-0.3295625
